659,Beschränkung der Fahrgemeinschaften besteht nicht mehr
660,Fahrbahnbeschränkung besteht nicht mehr
661,Benutzung der Standspur erlaubt
662,normale Fahrspurregelung wieder in Kraft
663,alle Fahrbahnen geräumt
664,Richtungsfahrbahn gesperrt
665,beide Fahrtrichtungen gesperrt
666,mehrfach kurzfristige Sperrungen
671,Nutzung der Busspur für Fahrgemeinschaften erlaubt
672,Meldung aufgehoben
673,Meldung aufgehoben
675,Streufahrzeug
676,Busspur blockiert
678,Schwerverkehrsspur  gesperrt
679,Schwerverkehrsspur  blockiert
680,Sperrung für Durchgangsverkehr ist aufgehoben
681,Schneeräumung
701,Baustelle
702,Großbaustelle
703,Wartungsarbeiten
704,Fahrbahnerneuerung
705,Arbeiten am Mittelstreifen
706,Markierungsarbeiten
707,Brückenarbeiten
708,vorübergehende Regelung mit provisorischen Ampelanlagen
709,Sprengarbeiten
710,"Baustelle, (L) Stau"
711,"Baustelle, 1 km Stau"
712,"Baustelle, 2 km Stau"
713,"Baustelle, 4 km Stau"
714,"Baustelle, 6 km Stau"
715,"Baustelle, 10 km Stau"
716,"Baustelle, Staugefahr"
717,"Baustelle, (L) stockender Verkehr"
718,"Baustelle, 1 km stockender Verkehr"
719,"Baustelle, 2 km stockender Verkehr"
720,"Baustelle, 4 km stockender Verkehr"
721,"Baustelle, 6 km stockender Verkehr"
722,"Baustelle, 10 km stockender Verkehr"
723,"Baustelle, Gefahr von stockendem Verkehr"
724,"Baustelle, (L) dichter Verkehr"
725,"Baustelle, 1 km dichter Verkehr"
726,"Baustelle, 2 km dichter Verkehr"
727,"Baustelle, 4 km dichter Verkehr"
728,"Baustelle, 6 km dichter Verkehr"
729,"Baustelle, 10 km dichter Verkehr"
730,"Baustelle, dichter Verkehr zu erwarten"
731,"Baustelle, (L) reger Verkehr"
732,"Baustelle, reger Verkehr zu erwarten"
733,"Baustelle, störungsfreier Verkehr"
734,"Baustelle, (L) dichter Verkehr mit zunehmender Tendenz"
735,wegen Baustelle gesperrt
736,"Baustelle, rechter Fahrstreifen gesperrt"
737,"Baustelle, mittlerer Fahrstreifen gesperrt"
738,"Baustelle, linker Fahrstreifen gesperrt"
739,"Baustelle, Standstreifen gesperrt"
740,"Baustelle, zwei Fahrstreifen gesperrt"
741,"Baustelle, drei Fahrstreifen gesperrt"
742,"Baustelle, für beide Richtungen nur ein Fahrstreifen abwechselnd frei"
743,"Baustelle, Fahrbahn auf einen Fahrstreifen verengt"
744,"Baustelle, Fahrbahn auf zwei Fahrstreifen verengt"
745,"Baustelle, Fahrbahn auf drei Fahrstreifen verengt"
746,"Baustelle, Verkehr wird über die Gegenfahrbahn geleitet"
747,"Baustelle, Zeitverlust"
748,"Baustelle, es ist mit Zeitverlust zu rechnen"
749,"Baustelle, großer Zeitverlust"
750,"Fahrbahnerneuerung, (L) Stau"
751,"Fahrbahnerneuerung, 1 km Stau"
752,"Fahrbahnerneuerung, 2 km Stau"
753,"Fahrbahnerneuerung, 4 km Stau"
754,"Fahrbahnerneuerung, 6 km Stau"
755,"Fahrbahnerneuerung, 10 km Stau"
756,"Fahrbahnerneuerung, Staugefahr"
757,"Fahrbahnerneuerung, (L) stockender Verkehr"
758,"Fahrbahnerneuerung, 1 km stockender Verkehr"
759,"Fahrbahnerneuerung, 2 km stockender Verkehr"
760,"Fahrbahnerneuerung, 4 km stockender Verkehr"
761,"Fahrbahnerneuerung, 6 km stockender Verkehr"
762,"Fahrbahnerneuerung, 10 km stockender Verkehr"
763,"Fahrbahnerneuerung, Gefahr von stockendem Verkehr"
764,"Fahrbahnerneuerung, (L) dichter Verkehr"
765,"Fahrbahnerneuerung, 1 km dichter Verkehr"
766,"Fahrbahnerneuerung, 2 km dichter Verkehr"
767,"Fahrbahnerneuerung, 4 km dichter Verkehr"
768,"Fahrbahnerneuerung, 6 km dichter Verkehr"
769,"Fahrbahnerneuerung, 10 km dichter Verkehr"
770,"Fahrbahnerneuerung, dichter Verkehr zu erwarten"
771,"Fahrbahnerneuerung, (L) reger Verkehr"
772,"Fahrbahnerneuerung, reger Verkehr zu erwarten"
773,"Fahrbahnerneuerung, störungsfreier Verkehr"
774,"Fahrbahnerneuerung, (L) dichter Verkehr mit zunehmender Tendenz"
775,"Fahrbahnerneuerung, für beide Richtungen nur ein Fahrstreifen abwechselnd frei"
776,"Fahrbahnerneuerung, Fahrbahn auf einen Fahrstreifen verengt"
777,"Fahrbahnerneuerung, Fahrbahn auf zwei Fahrstreifen verengt"
778,"Fahrbahnerneuerung, Fahrbahn auf drei Fahrstreifen verengt"
779,"Fahrbahnerneuerung, Verkehr wird über die Gegenfahrbahn geleitet"
780,"Fahrbahnerneuerung, Zeitverlust"
781,"Fahrbahnerneuerung, es ist mit Zeitverlust zu rechnen"
782,"Fahrbahnerneuerung, großer Zeitverlust"
783,"Markierungsarbeiten, (L) Stau"
784,"Markierungsarbeiten, Staugefahr"
785,"Markierungsarbeiten, (L) stockender Verkehr"
786,"Markierungsarbeiten, Gefahr von stockendem Verkehr"
787,"Markierungsarbeiten, (L) dichter Verkehr"
788,"Markierungsarbeiten, dichter Verkehr zu erwarten"
789,"Markierungsarbeiten, (L) reger Verkehr"
790,"Markierungsarbeiten, reger Verkehr zu erwarten"
791,"Markierungsarbeiten, störungsfreier Verkehr"
792,"Markierungsarbeiten, (L) dichter Verkehr mit zunehmender Tendenz"
793,"Markierungsarbeiten, rechter Fahrstreifen gesperrt"
794,"Markierungsarbeiten, mittlerer Fahrstreifen gesperrt"
795,"Markierungsarbeiten, linker Fahrstreifen gesperrt"
796,"Markierungsarbeiten, Standstreifen gesperrt"
797,"Markierungsarbeiten, zwei Fahrstreifen gesperrt"
798,"Markierungsarbeiten, drei Fahrstreifen gesperrt"
799,"Brückenabriss, Straße gesperrt"
800,Baustelle beseitigt
801,Meldung aufgehoben
802,Dauerbaustelle
803,Bauarbeiten
804,Wanderbaustelle
805,Brückenabriss
806,Arbeiten an Wasserleitungen
807,Arbeiten an Gasleitungen
808,Arbeiten an Erdkabeln
809,Tiefbauarbeiten
810,geänderte Verkehrsführung im Baustellenbereich
811,geänderte Verkehrsführung
812,"Baustelle, 3 km Stau"
813,"Baustelle, 3 km stockender Verkehr"
814,"Baustelle, 3 km dichter Verkehr"
815,Tagesbaustelle
816,Baustelle in verkehrsarmen Zeiten
817,Nachtbaustelle
818,"Fahrbahnerneuerung, 3 km Stau"
819,"Fahrbahnerneuerung, 3 km stockender Verkehr"
820,"Fahrbahnerneuerung, 3 km dichter Verkehr"
821,Fahrbahnerneuerung am Tage
822,Fahrbahnerneuerung in verkehrsarmen Zeiten
823,Fahrbahnerneuerung in der Nacht
824,Gefahr durch Markierungsarbeiten
825,"Wanderbaustelle, (L) Stau"
826,"Wanderbaustelle, Staugefahr"
827,"Wanderbaustelle, (L) stockender Verkehr"
828,"Wanderbaustelle, Gefahr von stockendem Verkehr"
829,"Wanderbaustelle, (L) dichter Verkehr"
830,"Wanderbaustelle, dichter Verkehr zu erwarten"
831,"Wanderbaustelle, (L) reger Verkehr"
832,"Wanderbaustelle, reger Verkehr zu erwarten"
833,"Wanderbaustelle, störungsfreier Verkehr"
834,"Wanderbaustelle, (L) dichter Verkehr mit zunehmender Tendenz"
835,"Wanderbaustelle, rechter Fahrstreifen gesperrt"
836,"Wanderbaustelle, mittlerer Fahrstreifen gesperrt"
837,"Wanderbaustelle, linker Fahrstreifen gesperrt"
838,"Wanderbaustelle, zwei Fahrstreifen gesperrt"
839,"Wanderbaustelle, drei Fahrstreifen gesperrt"
840,"Arbeiten an Wasserleitungen, Zeitverlust"
841,"Arbeiten an Wasserleitungen, es ist mit Zeitverlust zu rechnen"
842,"Arbeiten an Wasserleitungen, großer Zeitverlust"
843,"Arbeiten an Gasleitungen, Zeitverlust"
844,"Arbeiten an Gasleitungen, es ist mit Zeitverlust zu rechnen"
845,"Arbeiten an Gasleitungen, großer Zeitverlust"
846,"Arbeiten an Erdkabeln, Zeitverlust"
847,"Arbeiten an Erdkabeln, es ist mit Zeitverlust zu rechnen"
848,"Arbeiten an Erdkabeln, großer Zeitverlust"
849,Tiefbauarbeiten Zeitverlust
850,"Tiefbauarbeiten, es ist mit Zeitverlust zu rechnen"
851,"Tiefbauarbeiten, großer Zeitverlust"
852,Verkehrsbehinderung durch Baustellenfahrzeuge
853,Verkehrsbehinderung durch Abbau der Baustelle
854,Wartungsarbeiten beendet 
855,keine geänderte Verkehrsführung
856,Gefahr durch Baustellenfahrzeuge
857,ungesicherte Unfallstelle
858,Gefahr durch ungesicherte Unfallstelle
859,unbeleuchtetes Fahrzeug auf der Fahrbahn
860,Gefahr durch unbeleuchtetes Fahrzeug auf der Fahrbahn
861,Schneebruch
862,Gefahr durch Schneebruch
897,Achtung! Personen werfen Gegenstände auf die Fahrbahn
898,Hindernisse beseitigt 
899,"Verkehrsbehinderung durch Aufräumarbeiten, Straße wieder frei"
900,mit Hochwasser ist zu rechnen
901,Verkehrsbehinderung durch Hindernisse auf der Fahrbahn
902,Gefahr durch Hindernisse auf der Fahrbahn
903,Verkehrsbehinderung durch ausgelaufene Flüssigkeiten auf der Straße
904,Verkehrsbehinderung durch Sturmschäden
905,Verkehrsbehinderung durch umgestürzte Bäume
906,Gefahr durch umgestürzte Bäume
907,Verkehrsbehinderung durch Hochwasser
908,Gefahr durch Hochwasser
909,Verkehrsbehinderung durch Überflutung
910,Überflutungsgefahr
911,Verkehrsbehinderung durch Lawinen
912,Verkehrsbehinderung durch drohende Lawinen
913,Verkehrsbehinderung durch Steinschlag
914,Verkehrsbehinderung durch Erdrutsch
915,Verkehrsbehinderung durch Erdbebenschäden
916,Straßenschäden
917,Verkehrsbehinderung durch Absenkung der Fahrbahn
918,Verkehrsbehinderung durch Unterspülung der Fahrbahn
919,Verkehrsbehinderung durch geplatzte Wasserleitung
920,Verkehrsbehinderung durch ausströmendes Gas
921,Verkehrsbehinderung durch Großbrand
922,Verkehrsbehinderung durch Tiere auf der Fahrbahn
923,Gefahr durch Tiere auf der Fahrbahn
924,Verkehrsbehinderung durch Aufräumarbeiten
925,wegen Sturmschäden blockiert
926,durch umgestürzte Bäume blockiert
927,"Verkehrsbehinderung durch umgestürzte Bäume, mit Vorsicht passierbar"
928,"Hochwasser, (L) Stau"
929,"Hochwasser, Staugefahr"
930,"Hochwasser, (L) stockender Verkehr"
931,"Hochwasser, Gefahr von stockendem Verkehr"
932,"Hochwasser, (L) dichter Verkehr"
933,"Hochwasser, dichter Verkehr zu erwarten"
934,"Hochwasser, (L) reger Verkehr"
935,"Hochwasser, reger Verkehr zu erwarten"
936,"Hochwasser, störungsfreier Verkehr"
937,"Hochwasser, (L) dichter Verkehr mit zunehmender Tendenz"
938,wegen Hochwassers gesperrt
939,"Verkehrsbehinderung durch Hochwasser, Zeitverlust"
940,"Verkehrsbehinderung durch Hochwasser, es ist mit Zeitverlust zu rechnen"
941,"Verkehrsbehinderung durch Hochwasser, großer Zeitverlust"
942,"Verkehrsbehinderung durch Hochwasser, mit Vorsicht passierbar"
943,wegen Lawinen gesperrt
944,"Verkehrsbehinderung durch Lawinen, mit Vorsicht passierbar"
945,wegen Steinschlags gesperrt
946,"Verkehrsbehinderung durch Steinschlag, mit Vorsicht passierbar"
947,"Erdrutsch, Straße gesperrt"
948,"Verkehrsbehinderung durch Erdrutsch, mit Vorsicht passierbar"
949,wegen Fahrbahnabsenkung gesperrt
950,"Absenkung der Fahrbahn, für beide Richtungen nur ein Fahrstreifen abwechselnd frei"
951,"Absenkung der Fahrbahn, Fahrbahn auf einen Fahrstreifen verengt"
952,"Absenkung der Fahrbahn, Fahrbahn auf zwei Fahrstreifen verengt"
953,"Absenkung der Fahrbahn, Fahrbahn auf drei Fahrstreifen verengt"
954,"Verkehrsbehinderung durch Absenkung der Fahrbahn, Verkehr wird über die Gegenfahrbahn geleitet"
955,"Verkehrsbehinderung durch Absenkung der Fahrbahn, mit Vorsicht passierbar"
956,"Störung in der Kanalisation, Straße gesperrt"
957,"geplatzte Wasserleitung, Straße gesperrt"
958,"Verkehrsbehinderung durch geplatzte Wasserleitung, Zeitverlust"
959,"Verkehrsbehinderung durch geplatzte Wasserleitung, es ist mit Zeitverlust zu rechnen"
960,"Verkehrsbehinderung durch geplatzte Wasserleitung, großer Zeitverlust"
961,"ausströmendes Gas, Straße gesperrt"
962,"Verkehrsbehinderung durch ausströmendes Gas, Zeitverlust"
963,"Verkehrsbehinderung durch ausströmendes Gas, es ist mit Zeitverlust zu rechnen"
964,"Verkehrsbehinderung durch ausströmendes Gas, großer Zeitverlust"
965,"Feuer, Straße gesperrt"
966,"Verkehrsbehinderung durch Feuer, Zeitverlust"
967,"Verkehrsbehinderung durch Feuer, es ist mit Zeitverlust zu rechnen"
968,"Verkehrsbehinderung durch Feuer, großer Zeitverlust"
969,"Aufräumarbeiten, Straße gesperrt"
970,Straße wieder frei
971,Meldung aufgehoben
972,mit Sturmschäden ist zu rechnen
973,Verkehrsbehinderung durch herunterhängende Stromkabel
974,Verkehrsbehinderung durch überlastete Abflusskanäle
975,Verkehrsbehinderung durch Eisglätte
976,Verkehrsbehinderung durch Schlammlawine
977,Verkehrsbehinderung durch Grasbrand
978,Flugzeugabsturz
979,Zugunglück
980,Straße durch Hindernisse blockiert
981,"Verkehrsbehinderung durch Hindernisse auf der Fahrbahn, mit Vorsicht passierbar"
982,Straße durch ausgelaufene Flüssigkeiten blockiert
983,"Verkehrsbehinderung durch verlorene Ladung, mit Vorsicht passierbar"
984,Gefahr durch ausgelaufene Flüssigkeiten auf der Straße
985,"Verkehrsbehinderung durch Sturmschäden, mit Vorsicht passierbar"
986,Gefahr durch Sturmschäden
987,blockiert durch herunterhängende Stromkabel
988,"Verkehrsbehinderung durch herunterhängende Stromkabel, mit Vorsicht passierbar"
989,Gefahr durch herunterhängende Stromkabel
990,Gefahr durch überlastete Abflusskanäle
991,Gefahr durch Überflutung
992,Gefahr durch Lawinen
993,wegen Lawinengefahr gesperrt
994,Lawinengefahr
995,wegen Glatteisbildung gesperrt
996,"Glatteisgefahr, mit Vorsicht passierbar"
997,"Eisglätte, für beide Richtungen nur ein Fahrstreifen abwechselnd frei"
998,Gefahr durch Steinschlag
999,Gefahr durch Erdrutsch
1000,Gefahr durch Erdbebenschäden
1001,gefährliche Fahrbedingungen
1002,Aquaplaninggefahr
1003,Straßenglätte
1004,Verkehrsbehinderung durch verschmutzte Fahrbahn
1005,Rutschgefahr durch Laub
1006,Glatteis
1007,Glatteisgefahr
1008,Blitzeis
1009,überfrierende Nässe
1010,teilweise nasse und vereiste Fahrbahn
1011,Schneematsch
1012,schneebedeckte Fahrbahn
1013,Schneeglätte
1014,Neuschnee
1015,tiefer Schnee
1016,Schneeverwehungen
1017,Rutschgefahr durch ausgelaufene Flüssigkeiten
1018,Rutschgefahr durch Schneeglätte
1019,Reifglätte
1020,"Schnee, Straße blockiert"
1021,"Schneeglätte, Fahrbahn auf einen Fahrstreifen verengt"
1022,"Schneeglätte, Fahrbahn auf zwei Fahrstreifen verengt"
1023,"Schneeglätte, Fahrbahn auf drei Fahrstreifen verengt"
1024,Straßenverhältnisse haben sich wieder gebessert
1025,Meldung aufgehoben
1026,Gefahr durch Absenkung der Fahrbahn
1027,"Verkehrsbehinderung durch Unterspülung der Fahrbahn, Zeitverlust"
1028,"Verkehrsbehinderung durch Unterspülung der Fahrbahn, es ist mit Zeitverlust zu rechnen"
1029,"Verkehrsbehinderung durch Unterspülung der Fahrbahn, großer Zeitverlust"
1030,Gefahr durch Unterspülung der Fahrbahn
1031,Gefahr durch geplatzte Wasserleitung
1032,Gefahr durch ausströmendes Gas
1033,Gefahr durch Großbrand
1034,Gefahr durch Aufräumarbeiten
1035,nicht passierbar
1036,fast nicht passierbar
1037,sehr gefährliche Fahrbedingungen
1038,schwierige Fahrbedingungen
1039,mit Vorsicht passierbar
1040,passierbar
1041,Verkehrsbehinderung durch Wasser auf der Fahrbahn
1042,Verkehrsbehinderung durch Sand
1043,Verkehrsbehinderung durch Rollsplitt
1044,Verkehrsbehinderung durch Ölspur
1045,Verkehrsbehinderung durch auslaufenden Kraftstoff
1047,teilweise vereiste Fahrbahn
1048,Gefahr durch Straßenglätte
1050,Gefahr durch Blitzeis
1054,Rutschgefahr durch Sand auf der Fahrbahn
1055,Gefahr durch verschmutzte Fahrbahn
1056,Gefahr durch Rollsplitt
1057,Gefahr durch Ölspur
1058,Gefahr durch auslaufenden Kraftstoff
1059,Gefahr durch Straßenschäden
1060,teilweise vereiste Fahrbahn auf Brücken
1061,Gefahr durch Straßenglätte auf Brücken
1062,"teilweise vereiste Fahrbahn auf Brücken, in schattigen Bereichen und in Anschlussstellen"
1063,für Schwerverkehr nicht passierbar
1064,nicht passierbar für Fahrzeuge mit Anhänger
1065,Fahrbedingungen haben sich gebessert
1066,Gefahr durch Bergungsarbeiten
1067,Verkehrsbehinderung durch größere Tiere auf der Fahrbahn
1068,Verkehrsbehinderung durch Tierherden auf der Fahrbahn
1069,Rutschgefahr hat abgenommen
1070,Schnee geräumt
1073,mit sehr gefährlichen Fahrbedingungen ist zu rechnen
1074,mit überfrierender Nässe ist zu rechnen
1075,"Schnee, Gefahr von blockierten Straßen"
1079,schnell fallende Temperatur
1080,extreme Hitze
1081,extreme Kälte
1082,Temperaturen haben sich normalisiert
1083,aktuelle Temperatur
1084,Verkehrsbehinderung durch Feuer
1085,Waldbrand
1086,Fahrzeug unter einer Brücke eingeklemmt
1090,"Warnung vor einem
Vulkanausbruch"
1101,starker Schneefall
1102,"starker Schneefall, Sichtweiten unter 30 m"
1103,"starker Schneefall, Sichtweiten unter 50 m"
1104,Schneefall
1105,"Schneefall, Sichtweiten unter 100 m"
1106,Hagel
1107,Schneeregen
1108,Gewitter
1109,starker Regen
1110,"starker Regen, Sichtweiten unter 30 m"
1111,"starker Regen, Sichtweiten unter 50 m"
1112,Regen
1113,"Regen, Sichtweiten unter 100 m"
1114,Regenschauer
1115,starker Frost
1116,Frost
1126,Wettersituation hat sich gebessert
1127,Meldung aufgehoben
1128,Schneesturm
1130,Blizzard
1132,starker Hagel
1134,"starker Schneefall, Sichtbehinderung"
1135,Sichtbehinderung durch Schneefall
1136,Sichtbehinderung durch starken Regen
1137,Sichtbehinderung durch Regen
1165,Regen geht in Schnee über
1166,Schnee geht in Regen über
1170,starker Schneefall zu erwarten
1171,starker Regen zu erwarten
1172,Wetterbesserung zu erwarten
1173,Blizzard zu erwarten
1174,starker Hagel zu erwarten
1175,Sichtbehinderungen zu erwarten
1176,"Sichtbehinderung durch gefrierenden Nebel zu erwarten, Gefahr von Straßenglätte"
1177,Sichtbehinderung durch dichten Nebel zu erwarten
1178,Sichtbehinderung durch Nebelbänke zu erwarten
1179,verbesserte Sichtbedingungen zu erwarten
1180,Schlechtwetterwarnung aufgehoben
1190,starker Smog
1191,starke Luftverschmutzung
1201,Wirbelsturm
1202,Orkan
1203,orkanartige Stürme
1204,Sturm
1205,starker Wind
1209,Windböen
1210,Seitenwind
1211,"starker Wind, Behinderung für Fahrzeuge mit hohen Aufbauten"
1212,"starker Wind, Straße gesperrt für Fahrzeuge mit hohen Aufbauten"
1213,starke Winde haben nachgelassen
1214,Meldung aufgehoben
1215,Beschränkungen für Fahrzeuge mit hohen Aufbauten bestehen nicht mehr
1217,Wirbelsturmwarnung aufgehoben
1301,Sichtbehinderung durch dichten Nebel
1302,"dichter Nebel, Sichtweiten unter 30 m"
1303,"dichter Nebel, Sichtweiten unter 50 m"
1304,Sichtbehinderung durch Nebel
1305,"Nebel, Sichtweiten unter 100 m"
1307,Sichtbehinderung durch Nebelbänke
1308,Sichtbehinderung durch gefrierenden Nebel
1309,Sichtbehinderung durch Rauch
1310,Sichtbehinderung durch Staub
1312,Sichtbehinderung durch Schneefall und Nebel
1313,die Sicht hat sich verbessert
1314,Meldung aufgehoben
1318,Sichtbehinderung
1319,Sichtweiten unter 30 m
1320,Sichtweiten unter 50 m
1321,Sichtweiten unter 100 m
1322,Nebel
1323,Schneetreiben
1324,Gefahr durch Spritzwasser
1325,Sichtbehinderung durch tiefstehende Sonne
1326,Sichtbehinderung durch Sandsturm
1332,Smog-Alarm
1337,"Sichtbehinderung durch gefrierenden Nebel, Straßenglätte"
1338,"Smog-Alarm, Fahrverbot für Kraftfahrzeuge"
1340,Sichtbehinderung durch Insektenschwärme
1345,Nebel löst sich auf
1346,Nebelwarnung aufgehoben
1449,Sicherheitsübung
1450,internationale Sportveranstaltung
1451,Spiel
1452,Turnier
1453,Leichtathletikveranstaltung
1454,Ballspiel
1455,Boxturnier
1456,Stierkampf
1457,Cricket-Spiel
1458,Radrennen
1459,Fußballspiel
1460,Golfturnier
1461,Marathonlauf
1462,Pferderennen
1463,Rugbyspiel
1464,Springreiten
1465,Tennisturnier
1466,Wassersportveranstaltung
1467,Wintersportveranstaltung
1468,Jahrmarkt
1469,Messe
1470,Prozession
1471,Schaulustige behindern Zugang
1472,Verkehrsbehinderung durch Personen auf der Fahrbahn
1473,Verkehrsbehinderung durch Kinder auf der Fahrbahn
1474,Verkehrsbehinderung durch Fahrradfahrer auf der Fahrbahn
1475,Streik
1476,Sicherheitsvorfall
1477,Polizeikontrolle
1478,Terroranschlag
1479,Gefahr durch Schusswechsel
1480,Katastrophenalarm
1481,Gefahr durch Luftangriff
1482,Gefahr durch Personen auf der Fahrbahn
1483,"Kinder auf der Fahrbahn, Gefahr"
1484,Gefahr durch Fahrradfahrer auf der Fahrbahn
1485,"Sicherheitsvorfall, Straße gesperrt"
1486,"Sicherheitsvorfall, Zeitverlust"
1487,"Sicherheitsvorfall, es ist mit Zeitverlust zu rechnen"
1488,"Sicherheitsvorfall, großer Zeitverlust"
1489,"Polizeikontrolle, Zeitverlust"
1490,"Polizeikontrolle, es ist mit Zeitverlust zu rechnen"
1491,"Polizeikontrolle, großer Zeitverlust"
1492,keine Beeinträchtigungen durch Sicherheitsmaßnahmen mehr
1493,die durch eine Sportveranstaltung bedingte Verkehrsbelastung besteht nicht mehr
1494,Evakuierung
1495,"Evakuierung, reger Verkehr"
1496,Verkehrsbehinderung beseitigt
1497,Manöver
1498,Polizeieinsatz
1499,Notarztteam im Einsatz
1500,Kindesentführung
1501,Veranstaltung
1502,Sportveranstaltung
1503,Aufführung
1504,Festspiele
1505,Ausstellung
1506,Volksfest
1507,Markt
1508,feierliche Veranstaltung
1509,Staatsbesuch
1510,Parade
1511,Menschenansammlung
1512,Umzug
1513,Demonstration
1514,Störung der öffentlichen Sicherheit
1515,Sicherheitsmaßnahmen
1516,Bombenentschärfung
1517,"Veranstaltung, (L) Stau"
1518,"Veranstaltung, Staugefahr"
1519,"Veranstaltung, (L) stockender Verkehr"
1520,"Veranstaltung, Gefahr von stockendem Verkehr"
1521,"Veranstaltung, (L) dichter Verkehr"
1522,"Veranstaltung, dichter Verkehr zu erwarten"
1523,"Veranstaltung, (L) reger Verkehr"
1524,"Veranstaltung, reger Verkehr zu erwarten"
1525,"Veranstaltung, störungsfreier Verkehr"
1526,"Veranstaltung, (L) dichter Verkehr mit zunehmender Tendenz"
1527,wegen Veranstaltung gesperrt
1528,"Veranstaltung, Zeitverlust"
1529,"Veranstaltung, es ist mit Zeitverlust zu rechnen"
1530,"Veranstaltung, großer Zeitverlust"
1531,"Sportveranstaltung, (L) Stau"
1532,"Sportveranstaltung, Staugefahr"
1533,"Sportveranstaltung, (L) stockender Verkehr"
1534,"Sportveranstaltung, Gefahr von stockendem Verkehr"
1535,"Sportveranstaltung, (L) dichter Verkehr"
1536,"Sportveranstaltung, dichter Verkehr zu erwarten"
1537,"Sportveranstaltung, (L) reger Verkehr"
1538,"Sportveranstaltung, reger Verkehr zu erwarten"
1539,"Sportveranstaltung, störungsfreier Verkehr"
1540,"Sportveranstaltung, (L) dichter Verkehr mit zunehmender Tendenz"
1541,wegen Sportveranstaltung gesperrt
1542,"Sportveranstaltung, Zeitverlust"
1543,"Sportveranstaltung, es ist mit Zeitverlust zu rechnen"
1544,"Sportveranstaltung, großer Zeitverlust"
1545,"Volksfest, (L) Stau"
1546,"Volksfest, Staugefahr"
1547,"Volksfest, (L) stockender Verkehr"
1548,"Volksfest, Gefahr von stockendem Verkehr"
1549,"Volksfest, (L) dichter Verkehr"
1550,"Volksfest, dichter Verkehr zu erwarten"
1551,"Voksfest, (L) reger Verkehr"
1552,"Volksfest, reger Verkehr zu erwarten"
1553,"Volksfest, störungsfreier Verkehr"
1554,"Volksfest, (L) dichter Verkehr mit zunehmender Tendenz"
1555,wegen Volksfest gesperrt
1556,"Volksfest, Zeitverlust"
1557,"Volksfest, es ist mit Zeitverlust zu rechnen"
1558,"Volksfest, großer Zeitverlust"
1559,wegen Parade gesperrt
1560,"Parade, Zeitverlust"
1561,"Parade, es ist mit Zeitverlust zu rechnen"
1562,"Parade, großer Zeitverlust"
1563,wegen Streiks gesperrt
1564,"Streik, Zeitverlust"
1565,"Streik, es ist mit Zeitverlust zu rechnen"
1566,"Streik, großer Zeitverlust"
1567,wegen Demonstration gesperrt
1568,"Demonstration, Zeitverlust"
1569,"Demonstration, es ist mit Zeitverlust zu rechnen"
1570,"Demonstration, großer Zeitverlust"
1571,"Beeinträchtigung durch Sicherungsmaßnahmen, (L) Stau"
1572,"Beeinträchtigung durch Sicherungsmaßnahmen, Staugefahr"
1573,"Beeinträchtigung durch Sicherungsmaßnahmen, (L) stockender Verkehr"
1574,"Beeinträchtigung durch Sicherungsmaßnahmen, Gefahr von stockendem Verkehr"
1575,"Beeinträchtigung durch Sicherungsmaßnahmen, (L) dichter Verkehr"
1576,"Beeinträchtigung durch Sicherungsmaßnahmen, dichter Verkehr zu erwarten"
1577,"Beeinträchtigung durch Sicherungsmaßnahmen, (L) reger Verkehr"
1578,"Beeinträchtigung durch Sicherungsmaßnahmen, reger Verkehr zu erwarten"
1579,"Beeinträchtigung durch Sicherungsmaßnahmen, (L) dichter Verkehr mit zunehmender Tendenz"
1580,"Beeinträchtigung durch Sicherungsmaßnahmen, Straße gesperrt"
1581,"Beeinträchtigung durch Sicherungsmaßnahmen, Zeitverlust"
1582,"Beeinträchtigung durch Sicherungsmaßnahmen, es ist mit Zeitverlust zu rechnen"
1583,"Beeinträchtigung durch Sicherungsmaßnahmen, großer Zeitverlust"
1584,Verkehr hat sich normalisiert
1585,Meldung aufgehoben
1586,"Beeinträchtigung durch Sicherungsmaßnahmen, störungsfreier Verkehr"
1587,Luftalarm aufgehoben
1588,Katastrophenalarm aufgehoben
1589,Meldung aufgehoben
1590,mehrere Veranstaltungen
1591,Information über Veranstaltung aufgehoben
1592,Motorsportveranstaltung
1593,Baseballspiel
1594,Basketballspiel
1595,Bootsrennen
1596,Konzertveranstaltung
1597,Hockeyspiel
1601,Zeitverlust
1602,Zeitverlust bis zu 15 min
1603,Zeitverlust bis zu 30 min
1604,Zeitverlust bis zu 1 Stunde
1605,Zeitverlust bis zu 2 Stunden
1606,Zeitverlust mehrere Stunden
1607,es ist mit Zeitverlust zu rechnen
1608,großer Zeitverlust
1609,Zeitverlust für Schwerverkehr
1610,Zeitverlust bis zu 15 min für LKW
1611,Zeitverlust bis zu 30 min für LKW
1612,Zeitverlust bis zu 1 Stunde für LKW
1613,Zeitverlust bis zu 2 Stunden für LKW
1614,Zeitverlust mehrere Stunden für LKW
1615,Abfahrten gestoppt
1616,Abfahrt eingestellt
1617,Abfahrt ausgebucht
1618,Abfahrt ausgebucht für Schwerverkehr
1619,die gemeldete Störung besteht nicht mehr
1620,Meldung aufgehoben
1621,Zeitverlust bis zu 5 min
1622,Zeitverlust bis zu 10 min
1623,Zeitverlust bis zu 20 min
1624,Zeitverlust bis zu 25 min
1625,Zeitverlust bis zu 40 min
